Date_Time	Data_Type	Process	 Fat	 SNF	Density	  Water	LTC	GSS		 
090823164636	D	MS	 4.97	 8.38	27.91	  1	27330	4
090823164818	D	MS	 4.26	 8.43	28.70	  0	27343	4
090823164913	D	MS	 5.00	 9.20	31.16	  0	27414	4
090823165224	D	MS	 5.21	 8.42	27.86	  1	27265	4
090823165402	D	MS	 5.99	 8.31	26.77	  2	27311	4
090823165507	D	MS	 5.64	 8.84	29.18	  0	27348	4
090823165649	D	MS	 4.20	 7.71	25.87	  8	27247	4
090823165907	D	MS	 5.17	 8.65	28.82	  0	27277	4
090823170004	D	MS	 3.89	 8.08	27.61	  4	27301	4
090823170101	D	MS	 4.24	 7.74	25.96	  8	27352	4
090823170255	D	MS	 5.98	 8.53	27.66	  0	27280	4
090823170537	D	MS	 4.66	 8.54	28.81	  0	27252	4
090823170718	D	MS	 4.39	 8.47	28.75	  0	27246	4
090823170844	D	MS	 5.44	 8.52	28.07	  0	27274	4
090823171122	D	MS	 2.69	 7.91	27.94	  5	27233	4
090823171239	D	MS	 3.50	 8.06	27.86	  4	27278	4
090823171450	D	MS	 5.07	 8.73	29.22	  0	27242	4
090823171633	D	MS	 4.20	 8.11	27.47	  4	27228	4
090823171909	D	MS	 5.36	 8.75	29.06	  0	27297	4
090823172138	D	MS	 4.96	 8.09	26.75	  4	27256	4
090823172755	D	MS	 5.78	 8.40	27.30	  1	27202	4
090823172926	D	MS	 4.00	 8.18	27.92	  3	27295	4
090823173042	D	MS	 4.82	 8.56	28.75	  0	27255	4
090823173148	D	MS	 4.44	 8.43	28.55	  0	27287	4
090823173246	D	MS	 7.64	 8.76	27.18	  0	27356	4
090823173351	D	MS	 4.64	 8.76	29.70	  0	27315	4
090823173514	D	MS	 5.23	 8.84	29.53	  0	27305	4
090823173743	D	MS	 5.72	 8.86	29.20	  0	27214	4
090823173843	D	MS	 5.82	 8.93	29.39	  0	27332	4
090823174038	D	MS	 4.84	 8.34	27.85	  1	27127	4
090823174226	D	MS	 7.28	 9.28	29.56	  0	27068	4
090823174550	D	MS	 0.00	 0.00	 0.00	100	26952	3
090823174646	D	CLN	 0.15	 1.77	 5.51	 74	26977	3
090823175152	C	25
090823175557	D	CLN	 0.00	 2.81	 9.80	 61	26678	4
090823180102	C	25
100823070836	D	MS	 6.76	 8.03	25.00	  5	27120	4
100823071008	D	MS	 5.49	 8.37	27.43	  1	27196	4
100823071156	D	MS	 3.74	 8.64	29.98	  0	27199	4
100823071941	D	MS	 4.00	 8.40	28.80	  1	27087	4
100823072140	D	MS	 3.04	 8.63	30.53	  0	27117	4
100823073712	D	MS	 5.00	 8.10	26.76	  4	27170	4
100823073839	D	MS	 3.56	 8.36	29.01	  1	27202	4
100823074019	D	MS	 6.46	 8.89	28.69	  0	27179	4
100823074144	D	MS	 4.78	 9.24	31.50	  0	27280	4
100823074416	D	MS	 4.12	 7.91	26.74	  6	27101	4
100823074614	D	MS	 5.27	 8.88	29.65	  0	27128	4
100823074906	D	MS	 3.66	 8.26	28.53	  2	27166	4
100823075033	D	MS	 3.29	 8.65	30.40	  0	27201	4
100823075555	D	MS	 3.39	 8.55	29.91	  0	27205	4
100823080150	D	MS	 4.96	 8.78	29.51	  0	27176	4
100823080402	D	MS	 4.28	 8.16	27.60	  3	27162	4
100823080542	D	MS	 3.43	 8.40	29.28	  0	27183	4
100823080738	D	MS	 3.66	 8.34	28.85	  1	27183	4
100823080934	D	MS	 4.17	 8.83	30.38	  0	27174	4
100823081142	D	MS	 4.16	 7.91	26.71	  6	27089	4
100823081317	D	MS	 4.77	 8.47	28.43	  0	27134	4
100823081423	D	MS	 3.61	 8.09	27.89	  4	27191	4
100823081603	D	MS	 4.00	 8.43	28.92	  0	27214	4
100823081654	D	MS	 3.89	 8.27	28.37	  2	27348	4
100823081822	D	MS	 4.00	 7.94	26.96	  5	27184	4
100823081940	D	MS	 4.45	 8.34	28.18	  1	27249	4
100823082049	D	MS	 4.37	 8.48	28.81	  0	27225	4
100823082229	D	MS	 4.49	 8.52	28.87	  0	27141	4
100823082511	D	MS	 3.84	 8.77	30.41	  0	27145	4
100823082728	D	MS	 3.69	 7.72	26.34	  8	27130	4
100823082821	D	MS	 3.66	 7.69	26.25	  8	27262	4
100823082930	D	MS	 4.06	 8.55	29.35	  0	27265	4
100823083111	D	MS	 3.62	 8.15	28.12	  3	27203	4
100823083247	D	MS	 3.77	 8.05	27.59	  4	27173	4
100823083557	D	MS	 3.74	 8.02	27.50	  4	27248	4
100823083750	D	MS	 5.26	 8.23	27.06	  3	27145	4
100823083934	D	MS	 4.20	 8.35	28.43	  1	27044	4
100823084041	D	MS	 6.67	 8.48	26.88	  1	27013	4
100823084321	D	MS	 5.38	 8.00	26.04	  5	27137	4
100823091717	E	CLN	CHECK_SAMPLE
100823092223	C	25
100823092354	D	MS	 0.00	 0.00	 0.00	100	26917	3
100823095848	D	CLN	 0.23	 1.88	 5.89	 73	26987	3
100823100353	C	25
100823102547	D	CLN	 0.00	 6.42	24.24	 20	27016	3
100823103052	C	25
100823160509	D	MS	 5.70	 8.99	29.73	  0	27260	4
100823160657	D	MS	 5.66	 8.93	29.53	  0	27346	4
100823160817	D	MS	 7.04	 8.91	28.29	  0	27271	4
100823161525	D	MS	 5.46	 8.89	29.53	  0	27245	4
100823162319	D	MS	 4.90	 8.23	27.36	  3	27287	4
100823162436	D	MS	 5.75	 8.68	28.45	  0	27371	4
100823162603	D	MS	 4.41	 8.81	30.10	  0	27306	4
100823162809	E	MS	CHECK_SAMPLE
100823162849	D	MS	 5.56	 8.45	27.69	  1	27534	4
100823163041	D	MS	 4.73	 7.98	26.51	  5	27245	4
100823163219	D	MS	 5.17	 8.47	28.10	  0	27343	4
100823163422	D	MS	 4.03	 8.25	28.17	  2	27318	4
100823164109	D	MS	 5.01	 8.58	28.67	  0	26875	4
100823164325	D	MS	 5.51	 8.63	28.45	  0	27242	4
100823164519	D	MS	 4.18	 8.59	29.41	  0	27198	4
100823164655	D	MS	 4.41	 8.59	29.22	  0	27247	4
100823164906	D	MS	 4.07	 8.18	27.86	  3	27232	4
100823165104	D	MS	 5.22	 8.73	29.10	  0	27199	4
100823165228	D	MS	 5.04	 9.04	30.49	  0	27302	4
100823165338	D	MS	 5.04	 8.25	27.33	  2	27264	4
100823165635	D	MS	 5.18	 8.39	27.77	  1	27229	4
100823165740	D	MS	 4.66	 8.17	27.33	  3	27276	4
100823165838	D	MS	 5.68	 8.35	27.19	  2	27245	4
100823165945	D	MS	 4.48	 8.99	30.76	  0	27301	4
100823170045	D	MS	 4.26	 7.97	26.86	  5	27316	4
100823170150	D	MS	 6.29	 8.39	26.84	  1	27318	4
100823170252	D	MS	 4.85	 7.77	25.57	  8	27352	4
100823170411	D	MS	 4.93	 7.84	25.78	  7	27313	4
100823170505	D	MS	 4.78	 8.32	27.82	  2	27313	4
100823170708	D	MS	 4.12	 8.39	28.66	  1	27233	4
100823170810	D	MS	 4.04	 8.53	29.29	  0	27317	4
100823170919	D	MS	 7.10	 8.95	28.40	  0	27222	4
100823171019	D	MS	 3.69	 8.40	29.06	  0	27246	4
100823171117	D	MS	 4.85	 9.00	30.49	  0	27262	4
100823171220	D	MS	 4.03	 7.74	26.13	  8	27238	4
100823171340	D	MS	 4.61	 8.35	28.09	  1	27264	4
100823171703	D	MS	 5.97	 8.69	28.31	  0	27244	4
100823171819	D	MS	 2.65	 5.39	17.89	 33	27165	4
100823171930	D	MS	 4.71	 7.99	26.56	  5	27228	4
100823172045	D	MS	 3.95	 6.65	21.84	 19	27153	4
100823172212	D	MS	 4.84	 8.37	27.97	  1	27146	4
100823172551	D	MS	 5.54	 8.45	27.71	  1	27146	4
100823172721	D	MS	 4.28	 8.53	29.08	  0	27203	4
100823172927	D	MS	 5.66	 8.66	28.45	  0	27139	4
100823173037	D	MS	 4.30	 8.26	27.99	  2	27227	4
100823173210	D	MS	 5.91	 9.00	29.60	  0	27245	4
100823173307	D	MS	 5.33	 8.82	29.36	  0	27316	4
100823173424	D	MS	 5.45	 8.91	29.62	  0	27351	4
100823173956	D	MS	 4.49	 7.81	26.03	  7	27171	4
100823174238	D	MS	 5.97	 7.78	24.67	  8	27143	4
100823174418	D	MS	 5.99	 7.80	24.73	  8	27217	4
100823174504	D	MS	 5.91	 7.73	24.52	  8	27391	4
100823174759	D	MS	 6.10	 7.92	25.12	  6	27247	4
100823174926	D	MS	 5.66	 7.93	25.53	  6	27273	4
100823175110	D	MS	 4.92	 8.39	27.99	  1	27089	4
100823175227	D	MS	 6.53	 8.58	27.39	  0	27059	4
100823181158	D	CLN	 0.27	 1.89	 5.89	 72	27029	3
100823181704	C	25
100823182141	D	CLN	 0.00	 9.85	37.96	  0	27044	3
100823182646	C	25
110823070303	D	MS	 3.85	 8.94	31.09	  0	27208	4
110823072552	D	MS	 5.60	 8.40	27.46	  1	27201	4
110823072718	D	MS	 4.83	 8.63	29.02	  0	27246	4
110823074103	D	MS	 4.13	 8.23	28.01	  2	27127	4
110823074214	D	MS	 4.81	 8.61	28.96	  0	27190	4
110823074426	D	MS	 3.61	 8.11	27.97	  3	27186	4
110823074725	D	MS	 3.38	 8.46	29.56	  0	27265	4
110823074915	D	MS	 4.44	 9.12	31.31	  0	27298	4
110823075122	D	MS	 3.22	 8.65	30.46	  0	27265	4
110823075845	D	MS	 3.47	 7.93	27.37	  5	27182	4
110823080117	D	MS	 3.94	 8.64	29.81	  0	27291	4
110823080236	D	MS	 3.21	 8.63	30.38	  0	27228	4
110823080420	D	MS	 3.73	 8.92	31.11	  0	27210	4
110823080905	D	MS	 4.92	 8.06	26.67	  4	27159	4
110823081101	D	MS	 4.20	 8.20	27.83	  3	27185	4
110823081253	D	MS	 4.06	 8.48	29.07	  0	27199	4
110823081351	D	MS	 2.92	 9.64	34.67	  0	27295	4
110823081523	D	MS	 3.22	 8.64	30.42	  0	27156	4
110823081708	D	MS	 4.47	 8.47	28.69	  0	27227	4
110823081826	D	MS	 3.57	 8.22	28.44	  2	27269	4
110823082044	D	MS	 3.53	 7.86	27.03	  6	27203	4
110823082311	D	MS	 4.11	 8.43	28.83	  0	27222	4
110823082552	D	MS	 4.94	 8.54	28.57	  0	27215	4
110823082741	D	MS	 4.01	 8.52	29.27	  0	27275	4
110823082829	D	MS	 3.93	 8.07	27.54	  4	27438	4
110823082917	E	MS	CHECK_SAMPLE
110823082959	D	MS	 4.00	 8.28	28.32	  2	27545	4
110823083125	D	MS	 4.24	 8.84	30.36	  0	27341	4
110823083301	D	MS	 4.83	 8.74	29.46	  0	27297	4
110823083422	D	MS	 3.25	 8.62	30.31	  0	27184	4
110823083703	D	MS	 3.84	 8.41	28.97	  0	27126	4
110823083827	D	MS	 4.58	 8.57	28.99	  0	27234	4
110823084042	D	MS	 3.85	 8.50	29.33	  0	27221	4
110823084209	D	MS	 3.59	 8.03	27.66	  4	27320	4
110823085406	D	CLN	 0.43	 1.98	 6.12	 71	26944	3
110823085911	C	25
110823153138	D	MS	 5.25	 8.30	27.35	  2	27228	4
110823153600	D	MS	 5.22	 8.27	27.26	  2	27210	4
110823155803	D	MS	 7.18	 8.82	27.81	  0	27152	4
110823160506	D	MS	 4.84	 8.31	27.73	  2	27292	4
110823160724	D	MS	 5.21	 8.95	29.98	  0	27282	4
110823161106	D	MS	 5.94	 8.77	28.65	  0	27273	4
110823161447	D	MS	 4.52	 8.21	27.60	  3	27281	4
110823162214	D	MS	 3.36	 8.50	29.74	  0	27188	4
110823162407	D	MS	 6.69	 8.84	28.30	  0	27214	4
110823162731	D	MS	 5.09	 8.58	28.60	  0	27276	4
110823162914	D	MS	 7.00	 8.57	26.96	  0	27312	4
110823163050	D	MS	 5.02	 8.15	26.94	  4	27295	4
110823163632	D	MS	 4.92	 8.56	28.67	  0	27208	4
110823163939	D	MS	 4.34	 8.05	27.11	  4	27191	4
110823164034	D	MS	 5.88	 9.01	29.66	  0	27293	4
110823164220	E	MS	TOO_HIGH_FAT/SNF
110823164314	D	MS	 4.05	 7.89	26.72	  6	27496	4
110823164415	D	MS	 5.20	 8.54	28.35	  0	27325	4
110823164641	D	MS	 4.54	 8.78	29.87	  0	27220	4
110823164808	D	MS	 6.43	 8.42	26.84	  1	27297	4
110823165011	E	MS	CHECK_SAMPLE
110823165151	D	MS	 5.19	 9.12	30.68	  0	27364	4
110823165344	D	MS	 4.44	 8.46	28.67	  0	27292	4
110823165540	D	MS	 5.27	 8.33	27.45	  2	27254	4
110823165718	D	MS	 5.60	 8.31	27.10	  2	27249	4
110823165959	D	MS	 3.98	 8.35	28.62	  1	27211	4
110823170055	D	MS	 4.26	 8.36	28.42	  1	27291	4
110823170153	D	MS	 4.50	 8.56	29.02	  0	27326	4
110823170301	D	MS	 3.73	 8.21	28.27	  2	27278	4
110823170427	D	MS	 4.83	 8.39	28.06	  1	27276	4
110823170540	D	MS	 4.56	 7.01	22.77	 16	27207	4
110823170651	D	MS	 4.68	 8.36	28.07	  1	27299	4
110823170839	D	MS	 5.38	 8.01	26.08	  5	27273	4
110823170947	D	MS	 4.47	 7.53	24.93	 10	27236	4
110823171144	D	MS	 4.11	 7.80	26.31	  7	27187	4
110823171313	D	MS	 5.56	 8.92	29.57	  0	27241	4
110823171517	D	MS	 5.78	 8.67	28.38	  0	27349	4
110823171716	D	MS	 5.01	 8.80	29.55	  0	27274	4
110823172025	D	MS	 4.41	 8.20	27.66	  3	27210	4
110823172315	D	MS	 5.22	 8.42	27.86	  1	27195	4
110823172508	D	MS	 4.28	 8.61	29.40	  0	27223	4
110823172700	D	MS	 5.46	 8.78	29.09	  0	27239	4
110823172903	D	MS	 4.10	 8.12	27.60	  4	27224	4
110823173029	D	MS	 5.44	 8.20	26.79	  3	27262	4
110823173227	D	MS	 6.08	 8.32	26.73	  2	27196	4
110823173414	D	MS	 5.83	 8.43	27.38	  1	27208	4
110823173600	D	MS	 4.99	 8.43	28.09	  1	27121	4
110823173757	D	MS	 7.03	 8.38	26.17	  2	27081	4
110823174923	D	CLN	 0.46	 2.02	 6.25	 71	27024	3
110823175429	C	25
110823175613	D	CLN	 0.00	 4.71	17.40	 40	27023	3
110823180119	C	25
110823180433	D	MS	 0.00	 0.00	 0.00	100	27035	3
110823180851	D	MS	 0.00	 0.00	 0.00	100	27075	3
120823071653	D	MS	 5.16	 8.09	26.59	  4	27166	4
120823071915	D	MS	 4.00	 8.73	30.12	  0	27189	4
120823072812	D	MS	 4.57	 9.31	31.96	  0	27257	4
120823073628	D	MS	 5.10	 8.02	26.36	  5	27088	4
120823073809	D	MS	 4.04	 8.80	30.37	  0	27203	4
120823074125	D	MS	 4.25	 8.53	29.11	  0	27185	4
120823074653	D	MS	 3.83	 8.10	27.74	  4	27097	4
120823074833	D	MS	 3.70	 8.30	28.65	  2	27156	4
120823074948	D	MS	 3.34	 7.90	27.35	  6	27197	4
120823075119	D	MS	 5.06	 8.57	28.59	  0	27136	4
120823075856	D	MS	 4.94	 8.36	27.85	  1	27196	4
120823080021	D	MS	 6.01	 8.67	28.19	  0	27233	4
120823080302	D	MS	 5.95	 8.88	29.08	  0	27189	4
120823080502	D	MS	 5.91	 8.88	29.12	  0	27186	4
120823080557	D	MS	 3.64	 7.27	24.58	 12	27250	4
120823081014	D	MS	 4.21	 8.24	27.98	  2	27152	4
120823081443	D	MS	 5.91	 8.88	29.12	  0	27181	4
120823081711	D	MS	 5.00	 8.10	26.76	  4	27182	4
120823081919	D	MS	 4.08	 8.47	29.01	  0	27237	4
120823082108	D	MS	 4.75	 8.36	28.01	  1	27241	4
120823082241	D	MS	 3.06	 8.15	28.59	  3	27247	4
120823082532	D	MS	 4.34	 8.51	28.95	  0	27215	4
120823082831	D	MS	 3.10	 8.28	29.08	  2	27219	4
120823083006	D	MS	 4.71	 8.44	28.36	  0	27234	4
120823083257	D	MS	 5.57	 8.72	28.76	  0	27196	4
120823083518	D	MS	 5.08	 8.68	29.01	  0	27252	4
120823084120	D	MS	 3.78	 8.91	31.02	  0	27216	4
120823084228	D	MS	 3.25	 7.82	27.11	  6	27200	4
120823084427	D	MS	 4.25	 8.38	28.51	  1	27217	4
120823084629	D	MS	 4.43	 8.42	28.52	  0	27189	4
120823084755	D	MS	 4.23	 8.37	28.49	  1	27276	4
120823084852	D	MS	 3.91	 8.51	29.32	  0	27386	4
120823084951	D	MS	 3.77	 8.60	29.79	  0	27346	4
120823085119	D	MS	 2.43	 8.32	29.80	  1	27244	4
120823085233	D	MS	 3.08	 8.18	28.69	  3	27051	4
120823085329	D	MS	 4.80	 8.61	28.97	  0	27245	4
120823085434	D	MS	 4.00	 8.37	28.68	  1	27309	4
120823085542	D	MS	 4.86	 8.53	28.60	  0	27150	4
120823085723	D	MS	 3.85	 8.04	27.49	  4	27320	4
120823085916	D	MS	 5.42	 8.70	28.81	  0	27163	4
120823091537	D	CLN	 0.35	 1.91	 5.91	 72	26919	3
120823092043	C	25
120823092143	D	CLN	 0.00	 3.77	13.64	 50	27024	3
120823092648	C	25
120823093208	D	MS	 0.00	 0.00	 0.00	100	26932	3
120823094935	E	MS	CHECK_SAMPLE
120823154258	D	MS	 6.52	 8.76	28.12	  0	27247	4
120823155555	D	MS	 4.17	 8.19	27.82	  3	27307	4
120823155714	D	MS	 4.24	 8.20	27.80	  3	27391	4
120823155905	D	MS	 4.24	 8.23	27.92	  2	27362	4
120823160757	D	MS	 5.47	 8.78	29.09	  0	27284	4
120823161045	D	MS	 5.07	 8.57	28.58	  0	27324	4
120823161652	D	MS	 4.99	 8.01	26.41	  5	27207	4
120823161853	D	MS	 3.91	 8.53	29.40	  0	27234	4
120823162032	D	MS	 4.18	 8.44	28.81	  0	27294	4
120823162149	D	MS	 5.10	 8.51	28.32	  0	27355	4
120823162334	E	MS	CHECK_SAMPLE
120823162425	D	MS	 4.38	 8.72	29.76	  0	27420	4
120823162530	D	MS	 1.91	 8.21	29.80	  2	27273	4
120823162707	D	MS	 5.28	 8.68	28.84	  0	27351	4
120823163351	D	MS	 4.90	 8.56	28.68	  0	27284	4
120823163516	D	MS	 4.70	 8.41	28.25	  1	27356	4
120823163708	D	MS	 5.94	 8.74	28.53	  0	27222	4
120823163826	D	MS	 4.23	 8.32	28.29	  1	27351	4
120823163949	D	MS	 6.14	 8.45	27.20	  1	27363	4
120823164112	D	MS	 5.13	 8.22	27.13	  3	27317	4
120823164249	D	MS	 4.66	 8.45	28.45	  0	27322	4
120823164411	D	MS	 5.32	 9.35	31.49	  0	27397	4
120823164706	D	MS	 6.37	 8.90	28.81	  0	27327	4
120823164911	D	MS	 4.49	 8.54	28.95	  0	27359	4
120823165110	D	MS	 4.33	 8.33	28.24	  1	27280	4
120823165258	D	MS	 5.18	 8.28	27.33	  2	27317	4
120823165441	D	MS	 5.23	 8.31	27.41	  2	27357	4
120823165545	D	MS	 4.69	 8.16	27.26	  3	27354	4
120823165654	D	MS	 4.14	 7.48	25.00	 10	27363	4
120823165832	D	MS	 4.85	 8.36	27.93	  1	27348	4
120823170008	D	MS	 4.88	 9.01	30.50	  0	27356	4
120823170209	D	MS	 6.28	 8.44	27.04	  1	27245	4
120823170338	D	MS	 5.52	 8.36	27.36	  1	27279	4
120823170530	D	MS	 5.08	 8.71	29.13	  0	27329	4
120823170731	D	MS	 5.82	 8.95	29.47	  0	27323	4
120823170901	D	MS	 5.17	 7.82	25.50	  7	27261	4
120823171021	D	MS	 3.90	 7.85	26.68	  6	27347	4
120823171154	D	MS	 4.25	 8.04	27.15	  4	27302	4
120823171314	D	MS	 4.90	 7.64	25.00	  9	27273	4
120823171750	D	MS	 5.28	 7.98	26.04	  5	27171	4
120823172234	D	MS	 5.55	 8.80	29.10	  0	27277	4
120823172425	D	MS	 4.85	 8.40	28.09	  1	27197	4
120823172619	D	MS	 5.95	 8.76	28.60	  0	27173	4
120823172819	D	MS	 4.91	 8.44	28.20	  0	27184	4
120823172940	D	MS	 6.29	 8.53	27.40	  0	27156	4
120823174034	D	CLN	 0.24	 1.87	 5.84	 73	27042	3
120823174540	C	25
120823175115	D	MS	 0.00	 0.00	 0.00	100	27058	3
120823180147	D	MS	 0.00	 0.00	 0.00	100	27036	3
120823181517	D	CLN	 0.00	 4.59	16.92	 41	27022	3
120823182022	C	25
120823182437	D	CLN	 0.00	 4.18	15.28	 46	27506	3
120823182943	C	25
130823075641	D	MS	 5.56	 8.41	27.53	  1	27117	4
130823075852	D	MS	 4.94	 8.80	29.61	  0	27137	4
130823080022	D	MS	 3.64	 8.17	28.18	  3	27078	4
130823080238	D	MS	 3.49	 8.75	30.63	  0	27183	4
130823080333	D	MS	 3.47	 8.69	30.41	  0	27280	4
130823080501	D	MS	 4.08	 8.40	28.73	  1	27172	4
130823080749	D	MS	 4.40	 8.33	28.18	  1	27137	4
130823080909	D	MS	 3.30	 8.26	28.83	  2	27150	4
130823081020	D	MS	 4.83	 7.92	26.18	  6	27159	4
130823081208	D	MS	 3.48	 8.52	29.72	  0	27113	4
130823081354	D	MS	 3.41	 7.98	27.62	  5	27075	4
130823081510	D	MS	 3.67	 7.25	24.48	 13	27041	4
130823081631	D	MS	 4.73	 8.55	28.79	  0	27065	4
130823081823	D	MS	 4.72	 8.55	28.80	  0	27119	4
130823082124	D	MS	 5.00	 9.36	31.80	  0	27224	4
130823082533	D	MS	 4.59	 9.02	30.78	  0	27116	4
130823083317	D	MS	 4.46	 8.46	28.65	  0	27156	4
130823083532	D	MS	 4.58	 8.37	28.19	  1	27062	4
130823083723	D	MS	 5.11	 8.53	28.39	  0	27049	4
130823083922	D	MS	 4.47	 7.75	25.81	  8	27072	4
130823084034	D	MS	 3.33	 7.92	27.44	  5	27097	4
130823084246	D	MS	 3.78	 9.01	31.42	  0	27156	4
130823084448	D	MS	 4.08	 8.45	28.93	  0	27016	4
130823084553	D	MS	 3.12	 8.32	29.22	  1	27132	4
130823084721	D	MS	 4.05	 8.63	29.68	  0	27286	4
130823084910	D	MS	 4.39	 8.91	30.51	  0	27134	4
130823085230	D	MS	 3.68	 8.45	29.27	  0	27043	4
130823085429	D	MS	 3.88	 8.98	31.22	  0	27073	4
130823085552	D	MS	 3.85	 8.91	30.97	  0	27125	4
130823090502	D	MS	 4.02	 8.43	28.90	  0	26937	4
130823090645	D	MS	 4.89	 8.50	28.45	  0	27039	4
130823090803	D	MS	 5.22	 8.25	27.18	  3	27046	4
130823090948	D	MS	 4.32	 8.52	29.01	  0	27178	4
130823091130	D	MS	 3.76	 8.09	27.76	  4	27251	4
130823091318	D	CLN	 0.39	 2.01	 6.27	 71	26853	3
130823091824	C	25
130823093400	D	CLN	 0.00	 3.79	13.72	 50	26805	3
130823093906	C	25
130823094219	D	MS	 0.00	 0.00	 0.00	100	26832	3
130823094415	D	MS	 0.00	 0.00	 0.00	100	26922	3
130823154119	E	MS	CHECK_SAMPLE
130823154211	D	MS	 5.04	 8.11	26.77	  4	27082	4
130823154352	D	MS	 4.80	 8.10	26.93	  4	27210	4
130823154508	D	MS	 5.05	 8.30	27.52	  2	27033	4
130823155532	D	MS	 7.00	 8.91	28.32	  0	27052	4
130823155649	E	MS	TOO_HIGH_FAT/SNF
130823155754	D	MS	 5.14	 8.73	29.16	  0	27247	4
130823160531	D	MS	 5.43	 9.05	30.20	  0	27165	4
130823161247	D	MS	 5.19	 8.34	27.56	  2	27188	4
130823161909	D	MS	 5.78	 8.72	28.58	  0	27150	4
130823162753	D	MS	 3.70	 8.48	29.37	  0	27111	4
130823163014	D	MS	 5.46	 8.65	28.57	  0	27153	4
130823163521	D	MS	 5.39	 9.38	31.55	  0	27207	4
130823163740	D	MS	 5.46	 8.66	28.61	  0	27214	4
130823164129	D	MS	 6.36	 8.99	29.18	  0	27066	4
130823164615	D	MS	 6.92	 8.64	27.31	  0	27130	4
130823164836	D	MS	 5.29	 8.92	29.80	  0	27134	4
130823164959	D	MS	 4.89	 8.24	27.41	  3	27259	4
130823165121	D	MS	 5.68	 8.72	28.67	  0	27274	4
130823165307	D	MS	 4.50	 7.74	25.74	  8	27141	4
130823165511	D	MS	 6.20	 8.80	28.55	  0	27280	4
130823165716	D	MS	 4.79	 8.63	29.06	  0	27172	4
130823165853	D	MS	 4.97	 8.52	28.47	  0	27193	4
130823170052	D	MS	 4.62	 8.60	29.08	  0	27246	4
130823170252	D	MS	 3.79	 8.44	29.14	  0	27206	4
130823170556	D	MS	 6.45	 8.60	27.54	  0	27202	4
130823170720	D	MS	 5.19	 8.48	28.12	  0	27168	4
130823170917	D	MS	 3.42	 7.96	27.53	  5	27158	4
130823171112	D	MS	 5.04	 8.54	28.49	  0	27188	4
130823171304	D	MS	 4.80	 8.55	28.73	  0	27213	4
130823171449	D	MS	 5.41	 8.38	27.54	  1	27172	4
130823171731	D	MS	 5.89	 8.82	28.89	  0	27200	4
130823171927	D	MS	 4.80	 9.19	31.29	  0	27160	4
130823172105	D	MS	 5.07	 8.22	27.18	  3	27136	4
130823172209	D	MS	 5.09	 8.64	28.84	  0	27165	4
130823172341	D	MS	 4.04	 8.05	27.37	  4	27175	4
130823172523	D	MS	 5.54	 8.92	29.59	  0	27185	4
130823172728	D	MS	 5.07	 8.84	29.66	  0	27175	4
130823172928	D	MS	 4.93	 6.74	21.38	 19	27031	4
130823173305	D	MS	 6.35	 8.58	27.55	  0	27048	4
130823173401	D	MS	 5.71	 8.36	27.20	  2	27142	4
130823173504	D	MS	 5.81	 8.43	27.40	  1	27215	4
130823173713	D	MS	 5.01	 8.47	28.23	  0	27088	4
130823173859	D	MS	 7.16	 8.67	27.23	  0	27064	4
130823175550	D	CLN	 0.29	 1.97	 6.20	 72	26655	4
130823180055	C	25
130823180406	D	CLN	 0.00	 4.65	17.16	 40	26725	4
130823180911	C	25
140823072631	D	MS	 5.02	 7.97	26.22	  5	27154	4
140823073015	D	MS	 3.21	 8.77	30.94	  0	27149	4
140823073153	D	MS	 6.00	 8.13	26.04	  4	27226	4
140823073321	D	MS	 5.82	 8.83	28.99	  0	27190	4
140823073503	D	MS	 6.16	 8.30	26.59	  2	27218	4
140823073709	D	MS	 4.18	 8.10	27.45	  4	27214	4
140823073914	E	MS	TOO_HIGH_FAT/SNF
140823074014	D	MS	 7.03	 9.49	30.61	  0	27263	4
140823074830	D	MS	 3.61	 8.68	30.25	  0	27267	4
140823075225	D	MS	 4.46	 9.08	31.13	  0	27206	4
140823075610	D	MS	 4.03	 8.56	29.41	  0	27159	4
140823075741	D	MS	 3.57	 8.43	29.28	  0	27216	4
140823075913	D	MS	 3.75	 8.43	29.13	  0	27261	4
140823080055	D	MS	 4.18	 8.48	28.97	  0	27226	4
140823080230	D	MS	 4.41	 7.55	25.06	 10	27166	4
140823080447	D	MS	 3.34	 8.00	27.75	  5	27166	4
140823080623	D	MS	 5.11	 8.79	29.43	  0	27172	4
140823080744	D	MS	 4.32	 8.82	30.21	  0	27247	4
140823080903	D	MS	 2.78	 8.93	31.94	  0	27202	4
140823081027	D	MS	 3.65	 8.63	30.01	  0	27123	4
140823081155	E	MS	CHECK_SAMPLE
140823081258	D	MS	 4.75	 9.20	31.37	  0	27366	4
140823081421	D	MS	 4.62	 8.53	28.80	  0	27237	4
140823081842	D	MS	 4.02	 8.43	28.90	  0	27197	4
140823082102	D	MS	 5.33	 8.74	29.04	  0	27199	4
140823082225	D	MS	 5.35	 8.76	29.11	  0	27265	4
140823082339	D	MS	 4.71	 8.64	29.16	  0	27214	4
140823082606	D	MS	 4.84	 8.81	29.73	  0	27185	4
140823082739	D	MS	 3.35	 8.29	28.91	  2	27265	4
140823082856	D	MS	 4.44	 8.30	28.03	  2	27247	4
140823083029	D	MS	 3.59	 8.36	28.98	  1	27229	4
140823083110	D	MS	 3.46	 8.19	28.41	  3	27443	4
